gene_id	SRX8042381	SRX8042382	SRX8042383	SRX8042384	SRX8042385	SRX8042386
ENSMUSG00000023978	12.9360525304459	3.11084333794509	1.06647196581129	11.9453839174496	1824.65476485306	3.30663757482291
ENSMUSG00000030324	236.685913313776	21.2515610652209	3.18610506229182	62.0097422611702	10946.6108604033	20.9311823541602
ENSMUSG00000031450	26.8110018119775	5.03045528100194	0.249865402496769	6.56257191909495	1125.66593546633	7.15930305993171
ENSMUSG00000056055	64.2492269060157	4.74858287732169	2.77156226881277	32.4494187071668	3382.14280653899	9.29922226490661
ENSMUSG00000025900	22.8185617018151	5.14352994391684	0.511257209790537	4.61222862658247	658.715195157887	4.30537815184805
ENSMUSG00000026834	12.5455538969183	5.89740621186055	105.661631870655	10.3862607260456	12.9001470710176	12.8941228482339
ENSMUSG00000025386	8.29671385209738	12.3852975412067	0.285376206663837	5.64826640377354	730.215289199675	22.9468413693723
ENSMUSG00000059991	4.20501208795146	7.21534510794217	105.749645044382	26.4741788505254	12.1299920953037	19.5105593550944
ENSMUSG00000056043	22.8640326831119	5.7951494409123	2.79980126821004	3.60021409654133	484.744138097995	3.10678462039908
ENSMUSG00000029491	27.3681306110413	25.3729604552777	3.22883271198382	7.52180829856501	1195.23535291599	11.115285368952
ENSMUSG00000035456	4.97323723629578	4.33199494483131	30.7189210121372	5.72793152299668	2.45905694189052	6.3644404940084
ENSMUSG00000062082	79.7416590425935	5.78924657345935	0.253535412117672	3.47724230657008	4.96461398052977	1.60749502756246
ENSMUSG00000020713	156.317553907813	2345.42054524703	1.40058295792634	110.535802678002	10.3654262533994	18.1134857380474
ENSMUSG00000053963	78.6524690128951	61.0940437063002	743.316562235551	226.547588933704	77.5594178061186	181.920662189383
ENSMUSG00000062372	23.6548562411528	4.47315110189714	13.3601179705309	145.802427543906	5.44551179199734	29.3430166935806
ENSMUSG00000068037	18.8894898196433	6.19190151539183	70.3328179590088	22.9486175133618	2.5716848493178	10.8095842378503
ENSMUSG00000020907	6.35901635190242	4.38405521338268	1.38755179104577	4.95908915486933	286.209800223307	11.3598911030182
ENSMUSG00000037446	12.4925746879483	18.4532715583915	1.78050993950551	11.0475799645138	488.650705790977	8.60461540510633
ENSMUSG00000031789	6.09358799872976	23.9714932287917	5.3331167328424	5.6008468191504	606.578972714009	8.37393553350248
ENSMUSG00000078816	32.7985164748257	100.855349574381	463.358017196658	204.413330526744	66.6604789156691	95.9956226719087
ENSMUSG00000057715	16.3827388839458	10.8351175698043	137.383174661325	62.6053816673661	7.8540683450386	21.4083131196466
ENSMUSG00000025582	79.9047068393404	94.9441784451082	734.756845786916	275.394742714129	96.1462903624869	239.43721892854
ENSMUSG00000026841	13.911464422688	6.27451146229145	36.3624926998975	6.77475650450609	7.674950351574	12.5733438925004
ENSMUSG00000038255	3.99736718560231	12.2324471648457	118.29594071535	52.4234027849488	5.11796584158917	41.7136371106425
ENSMUSG00000029335	21.3443056955724	25.0628437180152	109.40723471396	28.6746174544255	14.7926647868756	43.8637629383879
ENSMUSG00000029151	10.4186035243796	16.3891699603162	199.643717520923	93.7599069484861	14.3310935743166	13.2061394643892
ENSMUSG00000048087	75.5204585195649	22.4025387204732	85.622745387883	3.88719449416773	16.2813730563676	13.6657710925398
ENSMUSG00000029819	8.78346170404958	10.2513467109957	74.036202501494	27.0657980908295	9.85667581975796	21.027728557114
ENSMUSG00000090675	59.6259502770131	4.40546917229263	0.283677476448858	0.466512860626678	5.34285739375076	13.9555018583766
ENSMUSG00000032174	17.0738448473921	27.5616488488908	382.404879964662	209.557875553161	13.1513636454745	122.240158141712
ENSMUSG00000050600	18.8847969498304	7.80670233785295	79.0066377101326	18.0736205895796	24.4522205775565	38.9130367956156
ENSMUSG00000074575	16.9208483529092	5.04094167046476	71.4085805919244	27.7062497753491	4.93043816734785	29.6931570651081
ENSMUSG00000046999	2.1048174987531	7.02525236662675	33.7422871778267	10.2182871165212	5.46724971735511	4.5547968176464
ENSMUSG00000048483	2.11679202698196	9.40393340506535	25.6186646895755	8.9718987215029	5.84053834427203	4.24896077985011
ENSMUSG00000027270	5.0832516467147	25.3608025891219	88.2330499834549	34.0522334535077	22.7604927016619	31.189280171294
ENSMUSG00000070570	139.600235353239	112.372041627066	1772.5219821396	1150.39430754149	850.584560656182	470.942499893511
ENSMUSG00000024575	61.49979663872	50.586534296567	1.73096332234092	27.7380106267488	1170.30177020117	37.6581863275289
ENSMUSG00000059003	107.866271313901	172.03320938011	1005.387664567	385.908472616324	56.6168546922279	361.88477799569
ENSMUSG00000029054	4.46778913432364	19.4064315795722	72.0617530623207	34.7888762835057	16.1897981205783	13.7884621516788
ENSMUSG00000027849	28.3792567849367	59.4174449838954	18.2231977410417	178.059999010723	35.2414953358727	27.1169950803728
ENSMUSG00000034796	36.876891395635	15.6435185033205	120.942432067835	50.2682715742333	18.620543908248	38.81823367658
ENSMUSG00000028222	81.029269122743	34.0399932022939	130.674908268968	23.6094483863972	44.0529029414244	69.0896700110704
ENSMUSG00000053025	187.30034207373	150.170268331496	1232.19938036306	410.645351004319	369.06614084779	354.809953406554
ENSMUSG00000047935	25.763671909032	14.0911260017675	11.7698203705609	109.31783589424	2.58498229436189	33.8933638820977
ENSMUSG00000035033	24.8120909759791	5.91622444581674	178.159299116956	113.193820558594	7.70985425712717	56.9978391040964
ENSMUSG00000026163	69.3098507270702	89.1316447502106	498.734628576657	243.60990050622	24.5968195382365	111.935129280964
ENSMUSG00000030209	439.641118493508	363.549742258657	2577.6011301403	1098.84083514661	69.7590834502096	821.6113846878
ENSMUSG00000053310	130.974007463894	56.6217699590791	567.377069310843	236.190049126973	93.179971619325	265.975209474848
ENSMUSG00000060371	107.256942163806	230.755856552431	622.043324081866	309.927341188458	10.3259707757472	166.172864283166
ENSMUSG00000036480	16.6049904475983	19.2392281639019	53.4543351489655	4.12209676260883	6.13713642867126	52.2888657434753
ENSMUSG00000027978	15.5509606768543	4.43870729558792	58.756386226247	21.4262079107933	7.91425384686644	36.9887674350943
ENSMUSG00000099016	1.71330497074526	63.7956333261641	1.03267612220767	0.509994541277404	6.00458571788735	1.11094583320645
ENSMUSG00000026514	19.34198353339	36.0952715875399	135.713480483207	65.0185332233871	32.9136379003423	42.6655067128771
ENSMUSG00000059213	130.906408445226	265.508876634871	2197.9404904029	1490.47143089144	105.254764444164	802.195129895681
ENSMUSG00000030905	28.2870466108287	35.5079122691231	122.803575413486	74.9308866751089	28.9741275178362	21.7209519294746
ENSMUSG00000021255	42.2472424401766	9.77127027009546	0.781214900312593	1.55188840895011	393.757979136841	1.04574567684195
ENSMUSG00000026090	68.405341710384	97.119581133011	588.054016516637	359.377372182057	81.3826517783376	145.872694771183
ENSMUSG00000010803	28.5181178950387	59.1009055738355	348.734898206262	190.220449315388	19.2556991010874	148.132192965461
ENSMUSG00000061762	9.77175922353239	27.4483202051233	18.3371049289911	128.780836742022	38.2545192977183	37.1088878186008
ENSMUSG00000057132	14.6026573624755	55.1431647770585	7.5010949178713	15.8002724593151	871.073776152955	29.2215068684201
ENSMUSG00000027296	18.094271921391	23.9062758281334	142.432113287059	87.1662352941329	10.2562362049861	42.4720509474938
ENSMUSG00000030376	86.3575678640331	155.095769307245	565.270681949284	292.472141859738	77.6141882536316	194.398568243548
ENSMUSG00000034452	88.450180864197	61.2566697464845	2.89368345200774	11.8018453953343	761.0866143131	30.6174826590815
ENSMUSG00000098051	3.69287351442915	7.72692440261294	23.4724561019389	14.5218207218726	2.86808741051117	4.68453016848509
ENSMUSG00000033316	20.2203083153856	12.1398104614697	62.2563974017665	25.249129817872	7.81131675165009	42.4491358333394
ENSMUSG00000039058	70.9592165665944	118.646121543109	332.075491278421	141.531323122724	108.119161826118	97.1742994171686
ENSMUSG00000024008	13.2371900845199	43.0930686097412	154.33342134686	108.100872940093	7.63652222340994	31.1760082264491
ENSMUSG00000051726	46.4475581582509	28.7584857569398	268.749169268972	157.475007157266	48.1327776126043	103.356024545167
ENSMUSG00000024617	544.100161352324	488.591661886538	4754.85596293245	2295.05686487598	350.833677274361	2014.66579415728
ENSMUSG00000029436	105.894821184224	146.42025673476	408.093251832009	195.420940166893	89.9857829580739	123.335627320829
ENSMUSG00000041014	24.3823977795534	29.9534875765084	128.303972801789	78.0386512160353	21.6769111260247	34.7096370644627
ENSMUSG00000027350	229.002320203908	240.936848742933	520.766264024846	297.860062878707	133.147552373394	157.160019820876
ENSMUSG00000029712	13.2876369687907	17.6147055930886	73.7492853811414	46.5742995372977	18.1904921974605	43.6125353918557
ENSMUSG00000044216	7.97984873806207	23.9692821909155	271.958911258667	216.773218349095	10.2481103266537	85.7245274200426
ENSMUSG00000032936	111.823840602076	163.975785274888	486.383789495697	311.908215030388	33.3440098943098	237.809691049812
ENSMUSG00000022218	258.574071675367	14.0263555457992	3.27172057051894	9.97425477059976	36.1184494520644	57.8145661031703
ENSMUSG00000026358	223.513440866493	17.525688980763	2.48251412192009	4.31991310583031	19.7542206734529	55.5561725270304
ENSMUSG00000103129	24.5303949419303	1.83559975363188	1.88012745842833	0.431080515398158	2.29504031796284	1.43272457390524
ENSMUSG00000056158	75.3780811752736	14.5301774155335	134.049775379801	56.7799800939638	21.1099000211599	49.013293862483
ENSMUSG00000021313	169.370930009132	180.186171947455	676.422712485437	370.294595025073	161.235228382825	236.179682313797
ENSMUSG00000052301	12.3615883059426	9.47140670725586	38.9403910822625	21.5460912803392	11.2603954368176	11.1696244694868
ENSMUSG00000044288	90.6409401034426	126.625217567576	416.502493824678	158.723634630175	111.713798206017	181.815342741788
ENSMUSG00000096351	10.824315648792	10.3916536208184	1.98281240402694	6.60993579142191	196.7178379445	3.57658199503394
ENSMUSG00000039106	14.2654883940006	17.4045959892041	43.4212319221759	15.7414267499018	27.7309927602757	7.86764135411446
ENSMUSG00000055078	15.0801818169791	23.0164781860791	54.1341272929035	25.6223361457879	10.2000513391632	14.2895208690592
ENSMUSG00000055540	43.7423085958182	30.5417208599527	176.673469612345	95.7928036264551	74.0401091940029	62.0081745336669
ENSMUSG00000020436	48.1504653889766	66.9213974077097	206.117883341084	135.824061636972	16.2612943892341	50.3371612631988
ENSMUSG00000047495	42.4083009894791	30.1699316189726	163.842266194767	98.4321651142342	29.8839771990252	62.4711611233389
ENSMUSG00000041911	52.6672484598274	20.931817791637	60.2403851750732	10.4289160002047	15.1476554682494	41.9684817395289
ENSMUSG00000025876	68.4551463191875	63.6141283406381	275.842698631762	123.55938051707	153.545029833117	71.5726317691389
ENSMUSG00000104210	3.78832345623665	2.90875590972155	14.6124742478618	3.83684542450042	16.1824452826975	6.35191299583039
ENSMUSG00000058248	27.4393206876831	47.6590356531411	223.587046813354	171.935565104181	42.9793005223169	80.1264920219302
ENSMUSG00000022421	1064.83017491122	776.786702481881	2247.61394320387	1368.62067406096	1237.39084424966	1110.74368425866
ENSMUSG00000070695	30.2967304720364	50.0492222228443	201.564282218507	109.908870912356	47.3728203105746	39.0796477026732
ENSMUSG00000026344	52.4638158996067	141.439829707137	179.956386179346	49.7171025979335	97.1596548278978	94.632174887784
ENSMUSG00000035864	423.12870358988	348.562436325508	1959.73398482537	1361.77442043839	382.864258533021	681.815127839292
ENSMUSG00000004110	311.625932785399	278.567226811144	1183.19219816334	745.053391713787	105.899349523009	348.801166930091
ENSMUSG00000045733	48.8106838313503	98.5858722867745	298.510881495409	139.834113573069	108.669270331709	132.765454917611
ENSMUSG00000028838	64.3440653569122	20.0016877928461	118.708081216985	51.2328505278759	70.5397386511249	57.5847106924329
ENSMUSG00000022015	252.100025774885	21.051067955789	0.533948145089384	12.1283742781709	28.9593643146331	84.0980149727892
ENSMUSG00000067889	206.556657887404	201.662022178861	1316.9814490156	1204.02426145455	154.17547628315	530.819693696054
ENSMUSG00000027971	37.1224074726673	82.9925932167631	419.031247401808	275.782234390411	70.4836340225622	122.95588474021
ENSMUSG00000025020	148.066438358262	67.638312663403	184.982693813204	75.6595418238803	27.0726189213296	64.4732059165395
ENSMUSG00000054459	210.670112066278	138.123968088355	509.920052906935	229.486604477617	89.8772852438833	242.01414199154
ENSMUSG00000038020	79.3517493520186	113.324464957461	446.406811081582	248.228620573411	99.2112450097571	176.304701547722
ENSMUSG00000037579	12.027077038839	17.9932065871341	188.980806864754	170.310734789487	2.57309382528081	82.4889943606891
ENSMUSG00000045174	18.5978435702343	4.44545458678303	46.9579628747613	25.4321268388043	30.5478770328144	12.7223468548635
ENSMUSG00000007944	20.6670543498027	26.5199662042336	135.725950241526	98.3169775435771	27.268479213938	72.8917128610139
ENSMUSG00000046182	22.5396822215875	17.4194498688466	101.581257185016	71.5088158031308	14.6988294490562	37.695487387151
ENSMUSG00000041708	97.605264989428	43.0546789579719	207.440199762076	153.021127225279	70.0694624890055	173.544207813753
ENSMUSG00000027834	59.7051302408963	78.0295083956416	287.075920339131	219.219754772996	81.2903175467586	113.706298210168
ENSMUSG00000022212	79.7348262203618	50.7950794690259	273.858679995339	183.4428285076	45.70036944567	79.8567629773308
ENSMUSG00000050164	3.80867021492401	6.581327483167	30.8352448394238	22.7559448641854	10.281602961426	15.9736236014098
ENSMUSG00000045903	29.9620372868941	20.6216644345243	65.994124038082	30.0127812067613	2.50061116039804	21.7813318394515
ENSMUSG00000040794	30.1699006875522	26.2015368370834	139.111093177958	89.5142180654174	80.1744198903962	44.8707172230389
ENSMUSG00000009216	12.720149898362	38.0400103142506	206.736920093211	324.698875195811	6.21116504271607	54.1331357984547
ENSMUSG00000029420	143.747567671191	131.71703281783	308.729701097399	167.163288402947	80.4847422516985	103.237077953119
ENSMUSG00000062593	377.571516718749	73.6608754689409	6.34689890156411	14.8149319736493	96.6867682917314	82.8550562509253
ENSMUSG00000025576	79.4681140670221	112.698041053133	319.441751210616	253.629078121742	53.9942603777401	105.966307108886
ENSMUSG00000035653	79.1893853734646	30.8116943187976	117.740172687557	48.142856473711	39.2763649975489	57.1059774439325
ENSMUSG00000024064	35.1860558515226	9.15916866143851	49.5033392679914	19.0331045698197	18.7811816230049	19.928726410598
ENSMUSG00000046093	454.522502336308	465.385648515356	1184.40001758709	713.249874848708	387.390836313141	583.220027274134
ENSMUSG00000022454	358.738554042086	362.884606432095	952.631079912525	480.037062401985	496.518775312522	437.241522211906
ENSMUSG00000031376	66.6957825088592	32.7414440210335	182.679070392438	77.1707743618308	61.7768938106295	62.833169006824
ENSMUSG00000044933	12.3736619521888	21.5400642819352	52.8155901105736	23.0573062527707	37.3123853428429	31.4305738229738
ENSMUSG00000006711	38.549162247822	20.9358278396919	78.1747488243897	37.2063491590684	17.9285739539874	33.7968651645107
ENSMUSG00000028785	49.4231471340632	174.714621415968	350.553467505404	249.54276130842	35.8051558739106	83.5011754443927
ENSMUSG00000024041	23.7256633069856	1.55481817819369	0.301164078693999	1.75386918651819	2.38923373908999	6.87373838044915
ENSMUSG00000039809	312.893649311869	180.393358944028	465.691712096576	216.2906281268	99.4589065275896	176.378820199803
ENSMUSG00000086719	2.22661404781764	44.8519437403313	1.11982059099694	0.891679614138219	9.26888930852927	3.60057715565059
ENSMUSG00000034997	20.716962416577	14.3762838988636	54.4078477465272	26.5039935152071	22.065749566593	23.3849715142518
ENSMUSG00000025189	38.2894697128216	61.0030801080809	180.874484277181	125.993249083686	44.949622340035	62.564116428456
ENSMUSG00000040125	67.6645037395355	113.923395197308	525.271072118615	827.582541825053	24.3412864883617	157.303266479355
ENSMUSG00000032452	68.0797444097024	94.8432349130196	185.23669975999	85.7850432576692	60.6339028845949	64.5410135282273
ENSMUSG00000021680	9.3665126996544	33.75035336667	19.1166696899051	0.946703062218905	19.1643018840707	6.74196798869392
ENSMUSG00000028289	86.4825757257391	85.4569317233318	227.539419681317	118.378310839027	98.3041527203126	75.0202197254036
ENSMUSG00000037428	91.1321913922162	50.0537052000279	246.850240150472	218.7153187641	24.1022425326261	99.1755775184917
ENSMUSG00000028033	62.2372798356419	66.9565437587324	109.812337324733	112.492708509803	33.0657601006805	45.2113085090817
ENSMUSG00000042078	79.1388788321375	70.0615856301701	204.365336522392	118.139177950005	64.5265992252966	85.7331854698432
ENSMUSG00000030134	129.553870738692	128.737551454179	400.66403298643	243.818770782642	153.077631228155	171.791979359707
ENSMUSG00000024672	335.733125187381	34.1831118913725	10.6707933750015	17.2905484392351	39.7391937375628	53.3218867096284
ENSMUSG00000022357	63.1555658440671	3.52775287326342	1.24969314265928	1.81258729812945	20.3311983652044	7.36795074547707
ENSMUSG00000032355	19.768343241672	12.8073891881609	92.9978788879574	78.1594659258557	23.1216806829237	65.1352553228866
ENSMUSG00000036264	6.93936460107926	19.7309491453378	48.6317402134958	49.1687657275693	5.00873302141484	12.1329184782603
ENSMUSG00000039059	39.5117451333476	80.4733718827278	167.322623484271	101.267715385549	30.1078501602298	57.3357160350315
ENSMUSG00000000632	198.886701781877	301.87054636973	589.887606659151	328.991756413062	140.325480782476	185.871510418567
ENSMUSG00000000861	32.7336228781907	56.4013009312389	167.019044618281	153.051863354258	27.9044332728903	51.1578096643498
ENSMUSG00000000560	35.7569397468091	34.4446526305607	96.7879168875964	57.0410387666339	39.9885792278764	35.7472093469282
ENSMUSG00000017740	282.678632741019	236.332955824044	850.062343895437	496.748119846354	278.389457956509	414.523190468182
ENSMUSG00000027489	8.90069810493256	34.4787545130125	72.6262439371602	43.0999892976144	20.2346443100901	35.3855984416096
ENSMUSG00000026959	211.031261583824	210.667558330783	618.725229529114	408.771466736691	148.926173147488	258.208618495446
ENSMUSG00000068696	34.2864441271998	74.163250936263	36.110816047189	181.828079457571	8.11222185089702	65.5809234353593
ENSMUSG00000064193	614.279415593746	21.5316028883293	7.63497018852181	8.23535057147403	42.5965093888523	847.510065568047
ENSMUSG00000065922	3.68004332205929	10.5661317559672	0.80916603989793	5.01819445715234	147.097102859237	13.3675877106913
ENSMUSG00000004961	39.1105493116805	65.2286943767833	167.657828838171	132.903650366402	54.3451711121818	65.2285621793181
ENSMUSG00000029878	37.9185801726296	67.4626873441653	127.683169160097	73.5888123029415	9.25533568091975	61.2347779874323
ENSMUSG00000042388	125.363812568487	86.4942952393792	596.604125590589	475.778859137751	80.1376854327017	359.607515416334
ENSMUSG00000064065	95.7245608783089	131.573659049987	173.315578656508	85.0292502772357	83.5391402557687	81.7933621323489
ENSMUSG00000007653	77.7576244254039	77.9728709360721	234.459650101689	180.927105337306	57.8739480022783	147.895817087855
ENSMUSG00000054013	60.2915006276291	41.2452078224398	145.58945489033	117.591416181343	36.1751117503635	34.6712447219519
ENSMUSG00000056972	88.5625675659038	10.5634635262145	4.98479251748925	4.8063943499328	5.00320285866426	5.04257374767156
ENSMUSG00000040907	1521.50407599073	673.684333815858	3709.78098947324	2389.43629200305	1255.96349789477	1373.56423168853
ENSMUSG00000096146	1.32247826316047	5.99331016421227	15.8102008041077	14.197188724635	5.26677469299195	7.80789418534506
ENSMUSG00000023033	236.961121170036	324.023223985745	810.168849213424	503.259819251518	240.233627567101	371.871791849655
ENSMUSG00000052087	28.5794787075823	25.8077709505121	96.9942945891805	53.8922193241086	84.788928674944	48.1286123850375
ENSMUSG00000030137	13.5493022543496	7.26772999713222	18.1260530943411	4.3794686857399	19.4868551736893	9.35870031596768
ENSMUSG00000028176	74.4358242694766	142.583455325969	341.04692786417	275.453719032707	55.540759294363	190.677069358837
ENSMUSG00000022577	134.371578431851	92.8737527780824	181.633101769217	89.0633973370286	56.5277351141139	65.8974781301464
ENSMUSG00000018865	113.894993997114	117.158759406765	385.699106105374	250.250736473022	100.639585706976	242.793177936745
ENSMUSG00000059040	749.643050909759	41.3713370048731	4.94139878107535	15.0336842171877	59.4962630372146	928.340345625589
ENSMUSG00000061751	264.002393373579	282.110026604317	836.668858576058	696.887639197798	266.687033948728	382.361489770441
ENSMUSG00000069227	106.250421183566	65.7037598733514	277.588990276589	217.847396101717	112.759061011971	90.2088827404916
ENSMUSG00000034145	20.1241421209481	33.4196032002654	60.2419584148403	32.4106377260556	24.7045055446046	33.9462140464658
ENSMUSG00000062296	374.657980879455	329.084316866899	1024.11058165141	888.571431526253	95.9103237062535	274.24042579506
ENSMUSG00000058624	181.516050560825	159.245996769162	567.075831274814	326.510237612914	378.546933290421	306.908661183998
ENSMUSG00000031932	12.4399977094751	11.1399466577195	40.72470074246	40.6979020765887	7.93821498185197	18.1858762194936
ENSMUSG00000058360	12.3013697008013	1.42529643615982	0.30300346545781	0.809287940515579	2.63467349944015	1.76560625215016
ENSMUSG00000039037	111.848125184552	56.5429847330208	194.301637186337	115.964259497366	111.903307205294	138.412344592718
ENSMUSG00000046699	88.5955438529475	62.0750409153647	134.850284518405	62.4224072645749	25.7743001120732	56.2939263646627
ENSMUSG00000084890	18.9227224624574	37.9602664724889	53.2590876794982	118.256337495732	2.54297056215192	18.1481009050489
ENSMUSG00000055958	1.28233988202398	3.22990215313563	6.76352309879831	7.02314724391035	2.60117088313518	1.56323343845277
ENSMUSG00000016150	121.837516838459	78.5526877200186	192.600003419531	120.972322170308	50.0003824352337	78.4137585144337
ENSMUSG00000045349	31.0310563498547	83.4538354700706	113.447005494373	64.2148582954246	44.4971434570282	56.6061470499404
ENSMUSG00000078591	22.1021219455664	11.4404228508084	49.38739286673	40.4486885845471	2.92047521327423	24.4298923339219
ENSMUSG00000094626	73.6733126895341	52.1899717169956	76.6328593726189	61.6172260922247	52.2692532016869	49.8515084673829
ENSMUSG00000090061	27.6197121922785	4.27818071895646	70.1299106629301	80.4963120931882	16.1971385715069	29.1690196631769
