4	72156
4	84719
4	84901
4	85531
4	90996
4	95619
4	95673
4	99299
4	102685
4	108634
4	110761
4	112523
4	114191
4	114388
4	121772
4	126106
4	126451
4	133709
4	134235
4	143625
4	165271
4	167106
4	169158
4	171607
4	173022
4	173807
4	174091
4	183693
4	187687
4	188333
4	188547
4	192200
4	192611
4	196264
4	196753
4	199265
4	201920
4	206842
4	207285
4	207944
4	214611
4	222634
4	223433
4	230623
4	230663
4	233148
4	233593
4	238151
4	240331
4	243531
4	246419
4	248998
4	252176
4	254036
4	255641
4	256247
4	259015
4	262661
4	266376
4	271152
4	275253
4	278733
4	284407
4	285607
4	286637
4	294285
4	297970
4	298580
4	298879
4	304143
4	304200
4	309145
4	311502
4	315769
4	316114
4	316494
4	325316
4	325419
4	328113
4	328237
4	330097
4	330548
4	332094
4	332467
4	332686
4	332704
4	332719
4	333014
4	333409
4	333715
4	334703
4	334722
4	334908
4	335712
4	335897
4	336325
4	339533
4	339595
4	339807
4	342705
4	345062
4	345095
4	349738
4	349739
4	349744
4	350447
4	350616
4	351463
4	356790
4	357255
4	359166
4	364095
4	364666
4	364667
4	366237
4	367130
4	367185
4	367620
4	367847
4	368330
4	369341
4	374138
4	374167
4	374483
4	376648
4	377157
4	378213
4	380290
4	380905
4	382590
4	383099
4	383394
4	384044
4	385363
4	392126
4	394226
4	394227
4	394228
4	397212
4	397564
4	397909
4	398500
4	400308
4	400383
4	400603
4	401417
4	403106
4	403681
4	405203
4	413162
4	413400
4	413863
4	421522
4	425045
4	425776
4	426899
4	427297
4	430505
4	430627
4	432092
4	434423
4	435931
4	440290
4	440673
4	446220
4	447675
4	448232
4	453806
4	454195
4	454353
4	456517
4	457693
4	466603
4	470639
4	476314
4	480109
4	482294
4	482498
4	484642
4	509122
4	510223
4	517550
4	519039
4	519225
4	519448
4	519625
4	520252
4	520300
4	520344
4	521700
4	522797
4	523107
4	523174
4	523409
4	523672
4	530920
4	530949
4	531093
4	531115
4	532356
4	532380
4	532517
4	532618
4	532619
4	532654
4	537062
4	537084
4	537431
4	537476
4	538170
4	538316
4	539023
4	539212
4	539610
4	539857
4	539858
4	540522
4	541176
4	541275
4	542508
4	543040
4	543070
4	543163
4	543176
4	543202
4	543244
4	543423
4	543426
4	543510
4	543520
4	543641
4	544736
4	545110
4	545197
4	545239
4	545319
4	545370
4	545480
4	545633
4	545647
4	545673
4	545681
4	545714
4	545853
4	546180
4	546220
4	546236
4	546310
4	546891
4	546893
4	547325
4	547393
4	547911
4	567842
4	582478
4	623035
4	645881
4	647952
4	659538
4	692204
4	695111
4	696709
4	703407
4	708978
4	709183
4	712911
4	718433
4	726719
4	727776
4	735501
4	756704
4	760156
4	762257
4	762589
4	763198
4	765547
4	765921
4	765945
4	766470
4	767583
4	774504
4	774653
4	777799
4	779262
4	780786
4	780829
4	783720
4	789152
4	789442
4	799975
4	802102
4	802433
4	805333
4	813735
4	815805
4	815999
4	819640
4	819650
4	819938
4	822516
4	823133
4	831746
4	838822
4	840520
4	855782
4	856083
4	857013
4	868368
4	874078
4	877836
4	885129
4	886306
4	888552
4	897715
4	916732
4	918685
4	920900
4	923910
4	924436
4	930159
4	934185
4	934896
4	937597
4	937861
4	939186
4	939871
4	953979
4	954852
4	957252
4	977233
4	981349
4	982810
4	983234
4	983482
4	984600
4	986676
4	995911
4	995925
4	1007954
4	1008009
4	1008337
4	1008660
4	1025884
4	1047767
4	1050183
4	1051396
4	1052036
4	1057698
4	1058221
4	1061019
4	1061080
4	1061818
4	1061980
4	1062435
4	1064488
4	1064570
4	1064690
4	1065045
4	1065414
4	1066371
4	1066572
4	1066762
4	1066959
4	1067196
4	1068240
4	1068493
4	1068800
4	1069399
4	1070769
4	1073244
4	1073461
4	1075031
4	1077064
4	1077279
4	1078697
4	1080221
4	1080648
4	1084092
4	1084336
4	1088398
4	1088825
4	1089087
4	1089099
4	1089211
4	1089797
4	1091059
4	1091096
4	1091132
4	1091183
4	1091377
4	1092146
4	1092499
4	1092880
4	1093083
4	1093278
4	1093383
4	1093743
4	1096837
4	1097274
4	1097319
4	1098041
4	1098137
4	1098198
4	1098231
4	1098370
4	1098576
4	1098690
4	1098720
4	1098839
4	1099171
4	1099232
4	1099312
4	1100882
4	1101493
4	1101622
4	1102477
4	1103066
4	1103432
4	1103545
4	1104434
4	1105407
4	1105413
4	1105579
4	1105749
4	1107428
4	1107824
4	1107969
4	1108262
4	1108730
4	1108787
4	1109573
4	1109686
4	1110215
4	1110416
4	1110809
4	1111676
4	1111892
4	1118731
4	1119373
4	1128846
4	1130890
4	1132539
4	1134266
4	1135137
4	1136187
4	1139594
4	1141562
4	1142985
4	1148048
4	1153545
4	1186969
4	1192706
4	1198455
4	1198621
4	1203764
4	1209477
4	1215386
4	1219675
4	1219909
4	1220699
4	1221312
4	1224193
4	1225008
4	1230754
4	1230799
4	1230843
4	1231023
4	1232007
4	1235009
4	1235306
4	1242524
4	1243264
4	1247174
4	1250479
4	1251712
4	1252202
4	1254167
4	1254263
4	1254569
4	1255131
4	1257120
4	1257434
4	1257716
4	1258240
4	1261984
4	1263677
4	1266178
4	1266549
4	1267647
4	1267788
4	1268420
4	1268445
4	1268451
4	1268608
4	1269078
4	1269733
4	1270568
4	1271689
4	1274341
4	1275579
4	1278135
4	1280103
4	1280212
4	1280577
4	1280946
4	1281003
4	1282561
4	1282628
4	1282970
4	1283009
4	1284038
4	1284136
4	1284349
4	1284418
4	1284467
4	1284848
4	1284987
4	1285026
4	1285103
4	1285336
4	1285833
4	1286150
4	1286156
4	1286549
4	1286693
4	1287907
4	1287973
4	1288163
4	1288908
4	1288934
4	1290727
4	1290907
4	1290944
4	1290953
4	1291033
4	1291100
4	1291176
4	1291641
4	1291733
4	1291772
4	1292174
4	1292439
4	1293383
4	1293564
4	1293689
4	1294002
4	1294338
4	1294345
4	1297852
4	1300103
4	1300440
4	1300676
4	1300792
4	1301058
4	1301690
4	1301733
4	1301783
4	1302105
4	1302200
4	1302203
4	1302221
4	1302240
4	1302375
4	1302533
4	1302548
4	1302590
4	1302880
4	1302894
4	1304400
4	1304835
4	1305418
4	1305433
4	1306198
4	1306289
4	1306384
4	1306439
4	1306470
4	1306692
4	1307213
4	1310373
4	1312807
4	1314549
4	1314621
4	1314649
4	1314748
4	1314776
4	1319132
4	1319432
4	1320414
4	1320642
4	1321160
4	1321384
4	1321395
4	1323404
4	1330693
4	1331005
4	1334509
4	1335075
4	1335328
4	1335455
4	1336545
4	1336971
4	1337242
4	1341246
4	1342236
4	1342622
4	1342627
4	1344634
4	1349617
4	1350440
4	1357369
4	1359094
4	1359533
4	1359804
4	1362992
4	1363570
4	1365583
4	1369814
4	1371835
4	1387060
4	1391361
4	1391660
4	1392094
4	1392671
4	1392782
4	1392864
4	1393487
4	1393975
4	1408862
4	1413237
4	1418117
4	1418384
4	1419805
4	1420896
4	1421874
4	1421910
4	1422113
4	1422173
4	1422819
4	1424399
4	1424425
4	1424470
4	1424632
4	1424781
4	1424792
4	1473580
4	1479959
4	1480798
4	1481190
4	1484039
4	1484545
4	1485871
4	1488751
4	1494364
4	1497324
4	1497394
4	1497417
4	1497757
4	1497824
4	1497832
4	1497950
4	1498306
4	1498486
4	1499359
4	1501180
4	1505471
4	1505807
4	1505924
4	1506182
4	1510007
4	1510104
4	1510174
4	1510265
4	1510483
4	1510594
4	1514610
4	1515212
4	1515438
4	1515534
4	1515546
4	1516099
4	1516211
4	1516333
4	1517595
4	1522970
4	1524299
4	1524991
4	1525250
4	1525252
4	1526039
4	1527926
4	1529500
4	1529814
4	1529960
4	1530111
4	1530309
4	1553021
4	1556314
4	1556345
4	1557171
4	1559172
4	1559671
4	1571851
4	1579958
4	1582913
4	1583797
4	1583960
4	1584309
4	1584528
4	1584770
4	1585596
4	1586938
4	1587121
4	1587250
4	1588094
4	1588880
4	1589655
4	1589984
4	1590033
4	1594581
4	1597838
4	1608194
4	1609515
4	1616716
4	1617184
4	1617307
4	1633585
4	1634624
4	1639851
4	1644637
4	1645871
4	1647085
4	1647690
4	1658004
4	1661861
4	1662976
4	1663237
4	1664349
4	1664433
4	1665243
4	1666610
4	1671837
4	1673550
4	1676066
4	1676155
4	1677044
4	1677051
4	1677932
4	1678746
4	1680955
4	1681439
4	1682682
4	1682730
4	1682869
4	1683410
4	1683484
4	1688915
4	1692204
4	1692458
4	1693082
4	1695610
4	1696456
4	1697785
4	1699590
4	1701919
4	1702815
4	1702916
4	1710686
4	1713523
4	1714874
4	1714966
4	1715043
4	1715444
4	1718823
4	1719097
4	1719621
4	1723924
4	1725479
4	1725876
4	1727620
4	1727698
4	1729399
4	1731760
4	1735010
4	1738948
4	1742027
4	1742525
4	1745117
4	1780859
4	1821003
4	1832695
4	1839116
4	1863654
4	1985211
4	1985245
4	1988698
4	1999870
4	2002538
4	2003204
4	2022911
4	2023355
4	2027052
4	2028192
4	2028901
4	2030751
4	2031368
4	2033555
4	2034579
4	2039561
4	2049791
4	2052646
4	2054616
4	2056748
4	2082434
4	2083620
4	2083826
4	2086675
4	2097470
4	2097927
4	2097940
4	2098801
4	2099473
4	2101369
4	2105743
4	2107342
4	2107799
4	2112937
4	2114426
4	2129333
4	2130782
4	2134060
4	2138159
4	2140367
4	2150486
4	2150722
4	2156121
4	2156681
4	2159702
4	2160252
4	2163214
4	2163599
4	2167984
4	2168344
4	2168582
4	2168597
4	2171875
4	2172215
4	2172280
4	2172755
4	2173526
4	2173710
4	2174006
4	2174064
4	2174065
4	2174299
4	2174310
4	2174443
4	2174448
4	2174624
4	2174727
4	2175158
4	2175188
4	2175269
4	2175390
4	2175602
4	2175607
4	2175615
4	2175783
4	2176202
4	2176381
4	2176400
4	2176422
4	2176469
4	2176511
4	2176537
4	2176596
4	2176945
4	2176965
4	2176968
4	2177023
4	2177032
4	2177347
4	2177359
4	2177943
4	2177976
4	2178148
4	2178149
4	2178169
4	2178216
4	2178332
4	2179185
4	2179289
4	2179353
4	2179586
4	2179632
4	2180197
4	2180235
4	2180330
4	2180603
4	2180723
4	2180917
4	2181123
4	2181252
4	2181460
4	2181543
4	2181856
4	2182190
4	2182269
4	2182356
4	2182592
4	2182683
4	2182899
4	2183100
4	2183181
4	2183306
4	2183309
4	2183333
4	2183471
4	2183702
4	2183768
4	2183836
4	2183876
4	2184560
4	2185106
4	2185141
4	2185291
4	2185316
4	2185379
4	2185384
4	2185447
4	2185474
4	2185636
4	2185640
4	2185650
4	2185782
4	2186106
4	2186146
4	2186632
4	2186661
4	2186753
4	2186984
4	2187172
4	2187293
4	2187335
4	2187404
4	2187610
4	2187945
4	2187960
4	2188123
4	2188206
4	2188217
4	2188220
4	2188326
4	2188811
4	2189362
4	2190310
4	2190719
4	2190921
4	2190923
4	2190939
4	2190944
4	2191207
4	2191550
4	2191664
4	2191689
4	2191793
4	2192340
4	2193219
4	2193226
4	2193297
4	2193362
4	2193401
4	2193424
4	2193453
4	2193906
4	2193938
4	2194023
4	2194041
4	2196124
4	2201649
4	2212092
4	2212691
4	2215384
4	2216719
4	2217161
4	2217170
4	2218171
4	2219362
4	2220087
4	2221343
4	2225634
4	2228611
4	2229873
4	2231282
4	2231639
4	2232924
4	2233963
4	2234472
4	2235435
4	2235647
4	2235830
4	2235944
4	2237574
4	2241194
4	2243915
4	2254989
4	2255071
4	2264373
4	2266728
4	2272508
4	2274320
4	2275770
4	2276689
4	2279312
4	2279363
4	2281862
4	2286511
4	2286899
4	2287303
4	2288820
4	2292851
4	2293019
4	2293157
4	2293479
4	2294518
4	2294957
4	2295172
4	2300291
4	2301372
4	2301383
4	2305847
4	2306071
4	2307249
4	2307429
4	2307577
4	2307638
4	2307753
4	2308846
4	2308983
4	2309634
4	2310309
4	2310381
4	2310382
4	2314753
4	2322981
4	2336349
4	2338662
4	2338690
4	2338929
4	2342124
4	2342965
4	2344635
4	2345068
4	2345407
4	2345483
4	2346678
4	2346941
4	2351582
4	2352107
4	2352626
4	2358075
4	2358375
4	2360929
4	2363814
4	2366131
4	2366146
4	2367526
4	2367564
4	2367645
