Q0P8L5_CAMJE/235-318	A;A0
D3UHA1_HELM1/230-313	A;A0
I7HDT5_9HELI/233-316	A;A0
E1SVF3_FERBD/250-333	A;A0
D5V3J4_ARCNC/714-794	A;A0
E6WY99_NITSE/274-355	A;A0
G8U1W3_SULAD/274-357	A;A0
B5YIA2_THEYD/229-309	A;A1
A5UVP5_ROSS1/229-312	A;A1
C1F4K9_ACIC5/233-316	A;A1
A8LH34_FRASN/226-309	A;A1
D3PAG6_DEFDS/224-307	A;A1
A5GBG0_GEOUR/239-322	A;A1
B3E3F3_GEOLS/236-318	A;A1
A5GCD7_GEOUR/239-322	A;A1
A5GFC8_GEOUR/228-309	A;A1
D4H7J6_DENA2/222-304	A;A1
I3YFK4_THIV6/248-332	A;A1
Q01R84_SOLUE/232-316	A;A1
Q1IIR3_KORVE/238-322	A;A1
A7HG58_ANADF/224-306	A;A1
A0LAL3_MAGMM/229-313	A;A1
V6F539_MAGGM/230-311	A;A1
G8QHF4_AZOOP/234-319	A;A1
F8C5K5_THEGP/218-301	A;A1
M1ND85_DESSD/225-308	A;A1
F0S2N5_DESTD/223-306	A;A1
W5W9W9_9PSEU/125-205	A;A1
W5Y0T9_9CORY/237-320	B;B0
B5EIM3_GEOBB/237-320	B;B0
B2UPQ9_AKKM8/245-328	B;B0
B3QYN7_CHLT3/227-309	B;B1
W0EUM2_9BACT/226-308	B;B1
A6LCY6_PARD8/227-309	B;B1
H1Y5G9_9SPHI/233-315	B;B1
D3DI20_HYDTT/224-306	B;B1
F4EXF8_SELS3/227-308	B;B1
B4U5S1_HYDS0/223-304	B;B1
D5CSB8_SIDLE/233-315	B;B1
H5WQP2_9BURK/227-308	B;B1
D3RV29_ALLVD/230-312	B;B1
O67095_AQUAE/224-303	B;B1
L0DVT5_THIND/223-305	B;B1
B8GQG0_THISH/230-312	B;B1
I0IS49_LEPFC/225-307	B;B1
B8IZ18_DESDA/227-309	B;B1
A1KC46_AZOSB/225-307	B;B1
MBHS_ECOLI/227-309	B;B1
I4D4S9_DESAJ/227-309	B;B2
K4L2F4_9FIRM/226-309	B;B2
B0TDW1_HELMI/251-330	B;B2
N0AWB5_9BACI/204-286	B;B2
N0B2Z7_9BACI/224-306	B;B2
E1QGS5_DESB2/226-309	C;C0
I4C9Z9_DESTA/224-307	C;C0
D8K1V0_DEHLB/229-311	C;C1
Q24X54_DESHY/225-307	C;C1
L0FAL7_DESDL/227-309	C;C1
Q24VQ2_DESHY/230-312	C;C1
D5X9S3_THEPJ/218-300	C;C1
C7N5Y2_SLAHD/239-316	C;C1
D3RZ49_FERPA/224-307	C;C1
L0AJI0_NATGS/246-324	C;C1
Q0W5V7_METAR/250-326	C;C1
D1Z2T4_METPS/246-324	C;C1
F7XLC0_METZD/267-343	C;C1
Q8TRN4_METAC/266-343	C;C1
D3F8J8_CONWI/220-299	C;C1
A4YFB4_METS5/310-387	C;C1
E1QQR9_VULDI/321-401	C;C1
G4RQ73_THETK/316-395	C;C1
A8AC90_IGNH4/304-384	C;C1
G0EE37_PYRF1/376-456	C;C1
C9R7R4_AMMDK/225-302	C;C1
A5D1L0_PELTS/222-299	C;C1
B1I3L0_DESAP/230-308	C;C1
E6W070_DESIS/224-301	C;C1
F8E9Q6_FLESM/216-295	C;C1
D4H4H8_DENA2/216-295	C;C1
K4LS09_THEPS/222-300	C;C1
Q3ABV6_CARHZ/221-299	C;C1
D5XDS4_THEPJ/219-297	C;C1
E3I2H2_RHOVT/220-297	C;C1
S6BVI4_9GAMM/182-259	C;C1
D5APF7_RHOCB/197-274	C;C1
Q3J0M1_RHOS4/197-274	C;C1
A2SJM2_METPP/205-282	C;C1
G8QKV0_AZOOP/197-274	C;C1
V6F1S5_MAGGM/208-284	C;C1
Q20ZX6_RHOPB/200-276	C;C1
Q30QL6_SULDN/173-250	C;C1
Q2W8A6_MAGSA/264-342	C;C1
B8FII3_DESAL/192-270	C;C1
H8GMG4_METAL/193-271	C;C1
G4SY73_META2/193-271	C;C1
B1Y6B2_LEPCP/193-271	C;C1
C0QPV6_PERMH/184-263	C;C1
A4YF94_METS5/195-273	C;C1
B4U5P4_HYDS0/176-254	C;C1
D5V581_ARCNC/182-259	C;C1
A8EUR8_ARCB4/179-256	C;C1
D5XCK5_THEPJ/224-301	C;C1
Q3ZA87_DEHM1/232-310	C;C1
C7LN89_DESBD/235-312	C;C1
Q30ZG5_DESAG/237-315	C;C1
Q72AS4_DESVH/237-315	C;C1
B0LPC7_DESVM/237-315	C;C1
C0QLX5_DESAH/256-334	C;C1
I5AZX2_9DELT/237-315	C;C1
F3Z320_DESAF/227-304	C;C1
C6BVD5_DESAD/234-312	C;C1
N0BEX6_9EURY/228-306	C;C1
D2RD73_ARCPA/227-305	C;C1
O28890_ARCFU/225-305	C;C1
D3RWY7_FERPA/224-303	C;C1
L0FCP4_DESDL/220-298	C;C1
D9SUK6_CLOC7/201-279	C;C1
D9R2A4_CLOSW/212-289	C;C1
D3FUC6_ALKPO/212-290	C;C1
G4KU69_OSCVS/212-290	C;C1
B8HZS9_RUMCH/211-289	C;C1
Q7DFM9_CLOAB/211-289	C;C1
R4KJP5_9FIRM/220-298	C;C1
B8D1R7_HALOH/218-296	C;C1
R4KMN7_9FIRM/216-295	C;C1
K4L695_9FIRM/188-267	C;C1
F6DME7_DESRL/225-304	C;C1
D5XAD0_THEPJ/217-296	C;C1
A0LMH5_SYNFM/226-309	C;C2
F0JKJ4_9DELT/235-313	C;C2
F3Z317_DESAF/232-314	C;C2
Q30UU8_DESAG/230-312	C;C2
B8DM33_DESVM/230-312	C;C2
PHNS2_DESVH/232-314	C;C2
Q30ZG2_DESAG/233-315	C;C2
PHNS_DESDA/231-313	C;C2
C0QEJ1_DESAH/244-327	C;C2
B8FIH8_DESAL/232-315	C;C2
