Synechococcus_CC9311	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_PROS_9_1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_SYN20	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_MVIR_18_1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_WH8016	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_ROS8604	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_WH7805	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_PROS_7_1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_MEDNS5	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_BMK_MC_1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_WH7803	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A15_60	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A18_25c	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_MITS9508	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_MIT_S9220	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus__MITS9509	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_MITS9504	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_BIOS_E4_1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_BIOS_U3_1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_NOUM97013	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_PROS_U_1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_BL107	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_CC9902	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_CC9605	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_WH8109	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A15_62	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_M16.1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_TAK9802	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_RS9902	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus__RS9907	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A15_44	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_KORDI_49	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A15_127	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_RS9917	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_RS9909	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_WH8101	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_RS9916	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_BS55D	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_BS56D	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_HK01_R	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_WH8103	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_RS9915	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A18_40	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_BOUM118	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A15_28	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A18_46.1	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_A15_24	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_WH_8102	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_WH8102	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_KORDI_100	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_CC9616	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_KORDI_52	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_Minos11	Cyanobacteria;Synechococcales;Synechococcus_A
Synechococcus_RCC307	Cyanobacteria;Synechococcales;Synechococcus_A
Prochlorococcus_marinus_CUG1437	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_XMU1410	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_XMU1423	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_CUG1435	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_XMU1404	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_XMU1402	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_XMU1427	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_CUG1434	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_CCMP1986	Cyanobacteria;Synechococcales;Synechococcus_B
Prochlorococcus_marinus_HNLC1	Cyanobacteria;Synechococcales;Synechococcus_B
Candidatus_Synechococcus_spongiarum_LMB_bulk10D	Cyanobacteria;Synechococcales;Synechococcus_B
Candidatus_Synechococcus_spongiarum_15L	Cyanobacteria;Synechococcales;Synechococcus_B
Candidatus_Synechococcus_spongiarum_SH4	Cyanobacteria;Synechococcales;Synechococcus_B
Candidatus_Synechococcus_spongiarum_142	Cyanobacteria;Synechococcales;Synechococcus_B
Synechococcus_CB0101	Cyanobacteria;Synechococcales;Synechococcus_C
KAC114	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_T1B_Tous	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_BA20m_14	Cyanobacteria;Synechococcales;Synechococcus_C
BACL30	Cyanobacteria;Synechococcales;Synechococcus_C
KAC111	Cyanobacteria;Synechococcales;Synechococcus_C
KAC113	Cyanobacteria;Synechococcales;Synechococcus_C
KAC104	Cyanobacteria;Synechococcales;Synechococcus_C
KAC109	Cyanobacteria;Synechococcales;Synechococcus_C
KAC107	Cyanobacteria;Synechococcales;Synechococcus_C
KAC112	Cyanobacteria;Synechococcales;Synechococcus_C
KAC103	Cyanobacteria;Synechococcales;Synechococcus_C
KAC115	Cyanobacteria;Synechococcales;Synechococcus_C
KAC108	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_L1E_Cus	Cyanobacteria;Synechococcales;Synechococcus_C
Synechococcus_WKJ7	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_A1C_AMD	Cyanobacteria;Synechococcales;Synechococcus_C
Synechococcus_WKJ3	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_BA5m_21	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_WKJ7_Wakatipu	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_usitatum_Tous	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_To12R1	Cyanobacteria;Synechococcales;Synechococcus_C
Synechococcus_lacustris_Maggiore_St4_Slac	Cyanobacteria;Synechococcales;Synechococcus_C
Synechococcus_lacustris_Tous	Cyanobacteria;Synechococcales;Synechococcus_C
Synechococcus_lacustris_C3_12m_Tous	Cyanobacteria;Synechococcales;Synechococcus_C
Cyanobium_Tous_M_B4	Cyanobacteria;Synechococcales;Synechococcus_C
Synechococcus_JJ3a_Johnson	Cyanobacteria;Synechococcales;Synechococcus_C
